#Format: JPTC-ISOGAIN/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-13T16:03:31.539Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Canon EOS R6 Mark II
#ImageWidth: 6000
#ImageHeight: 4000
#
#Corrected: ImageWidth/ImageHeight were submitted swapped and have been transposed here.
# Submitted as 4000x6000. The EOS R6 Mark II writes 6000x4000, and #RawSize
# 6188x4120 in this same header is landscape, so the sensor is not portrait.
# Nothing else in these files was touched. ImagePixels was already right, which
# is why no pixel-count check could have caught this: only the orientation was
# wrong, and every curve here is normalised by the HEIGHT.
# Transposed on 2026-08-14 by the analyst, not by the collector.
#ImagePixels: 24000000
#Firmware: 1.5.0
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6188x4120
#SensorBlackTag: 512
#SensorMaximum: 16383
#Ladder: mixed
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
# ShutterSec is the NOMINAL time from the file. A mechanical shutter
# departs from it systematically and unreadably, which is what the
# paired-shutter ladder exists to sidestep.
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
#
# g1/g2 = (t1/t2) * (Mean2 - BL2) / (Mean1 - BL1), with BL from the dark set.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,ShutterGroup,File,Channel,ColorIndex,N,Mean,Std,ClipFrac
200,0.05000000074505806,,,0,0.0500000,FU4A2388.CR3,C01,1,5752500,1579.9534279009126,84.31660804820106,0
200,0.05000000074505806,,,0,0.0500000,FU4A2388.CR3,C10,3,5752500,1578.357911169057,84.75381756760606,0
200,0.05000000074505806,,,0,0.0500000,FU4A2388.CR3,C11,2,5752500,1120.0413750543241,54.56779640372865,0
250,0.03999999910593033,,,0,0.0400000,FU4A2390.CR3,C00,0,5752500,1221.9348424163406,54.678698620508335,0
250,0.03999999910593033,,,0,0.0400000,FU4A2390.CR3,C01,1,5752500,1577.917896914385,84.60522353416425,0
250,0.03999999910593033,,,0,0.0400000,FU4A2390.CR3,C10,3,5752500,1576.6076281616688,84.9879308473736,0
250,0.03999999910593033,,,0,0.0400000,FU4A2390.CR3,C11,2,5752500,1119.6273216862235,55.21511265295161,0
250,0.03333333507180214,,,0,0.0333333,FU4A2391.CR3,C00,0,5752500,1216.9679120382443,54.32165583933898,0
250,0.03333333507180214,,,0,0.0333333,FU4A2391.CR3,C01,1,5752500,1570.437540547588,83.9962583972396,0
250,0.03333333507180214,,,0,0.0333333,FU4A2391.CR3,C10,3,5752500,1569.1358251195134,84.3785790902863,0
250,0.03333333507180214,,,0,0.0333333,FU4A2391.CR3,C11,2,5752500,1115.3515869621904,54.83987948234443,0
320,0.03333333507180214,,,0,0.0333333,FU4A2392.CR3,C00,0,5752500,1220.710173837462,55.37050914369506,0
320,0.03333333507180214,,,0,0.0333333,FU4A2392.CR3,C01,1,5752500,1574.7815304650153,84.87577415668738,0
320,0.03333333507180214,,,0,0.0333333,FU4A2392.CR3,C10,3,5752500,1573.5445013472404,85.38864446713306,0
320,0.03333333507180214,,,0,0.0333333,FU4A2392.CR3,C11,2,5752500,1118.4411544545849,55.972434247666115,0
320,0.03333333507180214,,,0,0.0333333,FU4A2393.CR3,C00,0,5752500,1220.7560245110822,55.44910258748011,0
320,0.03333333507180214,,,0,0.0333333,FU4A2393.CR3,C01,1,5752500,1574.8299991308127,84.98921336799604,0
