brand,model,sensor_id,iso_manufacturer,iso_measured,gray_level_255,gray_pct,snr_db
Pentax,Q10,828,100,66.0,0.16785574175608,0.06582578108081569,0
Pentax,Q10,828,100,66.0,0.31921804903801,0.12518354864235684,5.2522530141519
Pentax,Q10,828,100,66.0,0.52783477073674,0.20699402773989803,9.2016113787278
Pentax,Q10,828,100,66.0,0.8660148780092,0.33961367765066663,12.897339910019
Pentax,Q10,828,100,66.0,1.3748168072326,0.5391438459735687,16.133037501011
Pentax,Q10,828,100,66.0,2.210719086354,0.8669486613152942,19.216025975705
Pentax,Q10,828,100,66.0,5.198975588168,2.0388139561443137,24.147254757622
Pentax,Q10,828,100,66.0,6.2021925536774,2.432232373991137,25.074768666043
Pentax,Q10,828,100,66.0,7.2054095191867,2.8256507918379214,25.841526608148
Pentax,Q10,828,100,66.0,8.2086264846961,3.2190692096847453,26.493021363806
Pentax,Q10,828,100,66.0,9.2118434502055,3.6124876275315687,27.058068529388
Pentax,Q10,828,100,66.0,10.215060415715,4.005906045378431,27.556010879864
Pentax,Q10,828,100,66.0,11.218277381224,4.399324463225098,28.000429921683
Pentax,Q10,828,100,66.0,12.221494346734,4.792742881072157,28.401210662119
Pentax,Q10,828,100,66.0,13.224711312243,5.186161298918824,28.765761991004
Pentax,Q10,828,100,66.0,14.227928277752,5.5795797167654895,29.099774288226
Pentax,Q10,828,100,66.0,15.231145243262,5.972998134612549,29.407709258086
Pentax,Q10,828,100,66.0,16.234362208771,6.366416552459215,29.693127666615
Pentax,Q10,828,100,66.0,17.23757917428,6.759834970305882,29.95891513253
Pentax,Q10,828,100,66.0,18.24079613979,7.153253388152941,30.207441667022
Pentax,Q10,828,100,66.0,19.244013105299,7.546671805999608,30.440676918443
Pentax,Q10,828,100,66.0,20.247230070808,7.9400902238462745,30.660275055217
Pentax,Q10,828,100,66.0,21.250447036318,8.333508641693333,30.867638374754
Pentax,Q10,828,100,66.0,22.253664001827,8.72692705954,31.06396571144
Pentax,Q10,828,100,66.0,23.256880967337,9.12034547738706,31.250289790945
Pentax,Q10,828,100,66.0,24.260097932846,9.513763895233726,31.427506418651
Pentax,Q10,828,100,66.0,25.263314898355,9.90718231308039,31.596397548551
Pentax,Q10,828,100,66.0,26.266531863865,10.300600730927451,31.757649706089
Pentax,Q10,828,100,66.0,27.269748829374,10.694019148774117,31.911868841349
Pentax,Q10,828,100,66.0,28.272965794883,11.087437566620784,32.059592409512
Pentax,Q10,828,100,66.0,29.276182760393,11.480855984467842,32.201299275827
Pentax,Q10,828,100,66.0,30.279399725902,11.874274402314509,32.337417897737
Pentax,Q10,828,100,66.0,31.282616691412,12.26769282016157,32.46833313086
Pentax,Q10,828,100,66.0,32.285833656921,12.661111238008235,32.594391926892
Pentax,Q10,828,100,66.0,33.28905062243,13.054529655854902,32.715908132637
Pentax,Q10,828,100,66.0,34.29226758794,13.447948073701962,32.833166554753
Pentax,Q10,828,100,66.0,35.295484553449,13.841366491548628,32.946426420768
Pentax,Q10,828,100,66.0,36.298701518958,14.234784909395293,33.055924340648
Pentax,Q10,828,100,66.0,37.301918484468,14.62820332724235,33.161876852816
Pentax,Q10,828,100,66.0,38.305135449977,15.02162174508902,33.264482622549
Pentax,Q10,828,100,66.0,39.308352415486,15.415040162935686,33.363924348098
Pentax,Q10,828,100,66.0,40.311569380996,15.808458580782744,33.460370419861
Pentax,Q10,828,100,66.0,41.314786346505,16.201876998629412,33.553976369973
Pentax,Q10,828,100,66.0,42.318003312015,16.59529541647647,33.64488614325
Pentax,Q10,828,100,66.0,43.321220277524,16.98871383432314,33.733233215214
Pentax,Q10,828,100,66.0,44.324437243033,17.382132252169804,33.819141578738
Pentax,Q10,828,100,66.0,45.327654208543,17.775550670016862,33.902726617379
Pentax,Q10,828,100,66.0,46.330871174052,18.16896908786353,33.984095880635
Pentax,Q10,828,100,66.0,47.334088139561,18.562387505710195,34.063349774046
Pentax,Q10,828,100,66.0,48.337305105071,18.955805923557257,34.140582175089
Pentax,Q10,828,100,66.0,49.34052207058,19.34922434140392,34.215880984245
Pentax,Q10,828,100,66.0,50.343739036089,19.742642759250586,34.289328619231
Pentax,Q10,828,100,66.0,51.346956001599,20.13606117709765,34.361002459291
Pentax,Q10,828,100,66.0,52.350172967108,20.529479594944313,34.430975245463
Pentax,Q10,828,100,66.0,53.353389932618,20.92289801279137,34.499315441959
Pentax,Q10,828,100,66.0,54.356606898127,21.31631643063804,34.566087563092
Pentax,Q10,828,100,66.0,55.359823863636,21.709734848484707,34.631352469612
Pentax,Q10,828,100,66.0,56.363040829146,22.103153266331766,34.695167637827
Pentax,Q10,828,100,66.0,57.366257794655,22.49657168417843,34.75758740444
Pentax,Q10,828,100,66.0,58.369474760164,22.8899901020251,34.818663189687
Pentax,Q10,828,100,66.0,59.372691725674,23.283408519872157,34.878443701046
Pentax,Q10,828,100,66.0,60.375908691183,23.676826937718822,34.936975119491
Pentax,Q10,828,100,66.0,61.379125656693,24.07024535556588,34.994301270084
Pentax,Q10,828,100,66.0,62.382342622202,24.46366377341255,35.05046377842
Pentax,Q10,828,100,66.0,63.385559587711,24.857082191259217,35.105502214349
Pentax,Q10,828,100,66.0,64.388776553221,25.250500609106275,35.159454224154
Pentax,Q10,828,100,66.0,65.39199351873,25.643919026952943,35.212355652316
Pentax,Q10,828,100,66.0,66.395210484239,26.037337444799608,35.264240653804
Pentax,Q10,828,100,66.0,67.398427449749,26.430755862646667,35.315141797781
Pentax,Q10,828,100,66.0,68.401644415258,26.824174280493335,35.36509016349
Pentax,Q10,828,100,66.0,69.404861380767,27.21759269834,35.414115429023
Pentax,Q10,828,100,66.0,70.408078346277,27.611011116187058,35.462245953581
Pentax,Q10,828,100,66.0,71.411295311786,28.004429534033726,35.50950885382
Pentax,Q10,828,100,66.0,72.414512277296,28.397847951880784,35.555930074746
Pentax,Q10,828,100,66.0,73.417729242805,28.79126636972745,35.601534455654
Pentax,Q10,828,100,66.0,74.420946208314,29.18468478757412,35.646345791497
Pentax,Q10,828,100,66.0,75.424163173824,29.578103205421176,35.690386890072
Pentax,Q10,828,100,66.0,76.427380139333,29.971521623267844,35.733679625354
Pentax,Q10,828,100,66.0,77.430597104842,30.364940041114508,35.776244987287
Pentax,Q10,828,100,66.0,78.433814070352,30.75835845896157,35.818103128313
