brand,model,sensor_id,iso_manufacturer,iso_measured,gray_level_255,gray_pct,snr_db
Samsung,Galaxy S6 Edge,1054,50,25.0,0.32765709932458,0.12849298012728627,0
Samsung,Galaxy S6 Edge,1054,50,25.0,0.39557566509714,0.1551277118028,1.4853424669044
Samsung,Galaxy S6 Edge,1054,50,25.0,0.66781408063328,0.261887874758149,5.4764785280385
Samsung,Galaxy S6 Edge,1054,50,25.0,1.1225592134058,0.44021929937482357,9.1902865016437
Samsung,Galaxy S6 Edge,1054,50,25.0,2.4370066805783,0.9556888943444315,14.201280364448
Samsung,Galaxy S6 Edge,1054,50,25.0,4.23116816524,1.6592816334274507,17.380458317478
Samsung,Galaxy S6 Edge,1054,50,25.0,5.234243492579,2.0526445068937256,18.529944005218
Samsung,Galaxy S6 Edge,1054,50,25.0,6.2373188199181,2.446007380360039,19.448976777267
Samsung,Galaxy S6 Edge,1054,50,25.0,7.2403941472571,2.839370253826314,20.212124973827
Samsung,Galaxy S6 Edge,1054,50,25.0,8.2434694745962,3.232733127292627,20.863212572161
Samsung,Galaxy S6 Edge,1054,50,25.0,9.2465448019352,3.6260960007589014,21.430066204466
Samsung,Galaxy S6 Edge,1054,50,25.0,10.249620129274,4.019458874225098,21.931403752288
Samsung,Galaxy S6 Edge,1054,50,25.0,11.252695456613,4.412821747691373,22.380391870773
Samsung,Galaxy S6 Edge,1054,50,25.0,12.255770783952,4.806184621157647,22.786629104375
Samsung,Galaxy S6 Edge,1054,50,25.0,13.258846111291,5.199547494623921,23.157320077741
Samsung,Galaxy S6 Edge,1054,50,25.0,14.26192143863,5.592910368090196,23.498005570766
Samsung,Galaxy S6 Edge,1054,50,25.0,15.264996765969,5.986273241556471,23.813035219024
Samsung,Galaxy S6 Edge,1054,50,25.0,16.268072093308,6.379636115022745,24.105884195013
Samsung,Galaxy S6 Edge,1054,50,25.0,17.271147420648,6.772998988489412,24.379371641005
Samsung,Galaxy S6 Edge,1054,50,25.0,18.274222747987,7.166361861955687,24.63581517924
Samsung,Galaxy S6 Edge,1054,50,25.0,19.277298075326,7.559724735421962,24.877142637536
Samsung,Galaxy S6 Edge,1054,50,25.0,20.280373402665,7.953087608888235,25.104974418823
Samsung,Galaxy S6 Edge,1054,50,25.0,21.283448730004,8.346450482354511,25.320685281865
Samsung,Galaxy S6 Edge,1054,50,25.0,22.286524057343,8.739813355820784,25.525451397511
Samsung,Galaxy S6 Edge,1054,50,25.0,23.289599384682,9.13317622928706,25.720286688744
Samsung,Galaxy S6 Edge,1054,50,25.0,24.292674712021,9.526539102753333,25.90607124784
Samsung,Galaxy S6 Edge,1054,50,25.0,25.29575003936,9.919901976219608,26.083573811639
Samsung,Galaxy S6 Edge,1054,50,25.0,26.298825366699,10.313264849685883,26.253469722381
Samsung,Galaxy S6 Edge,1054,50,25.0,27.301900694038,10.706627723152156,26.416355417655
Samsung,Galaxy S6 Edge,1054,50,25.0,28.304976021377,11.099990596618433,26.572760222595
Samsung,Galaxy S6 Edge,1054,50,25.0,29.308051348716,11.493353470084704,26.723156024086
Samsung,Galaxy S6 Edge,1054,50,25.0,30.311126676055,11.886716343550981,26.867965266693
Samsung,Galaxy S6 Edge,1054,50,25.0,31.314202003394,12.280079217017255,27.007567607253
Samsung,Galaxy S6 Edge,1054,50,25.0,32.317277330733,12.673442090483528,27.142305488859
Samsung,Galaxy S6 Edge,1054,50,25.0,33.320352658072,13.066804963949801,27.272488837783
