brand,model,sensor_id,iso_manufacturer,iso_measured,gray_level_255,gray_pct,snr_db
Phase One,IQ180 Digital Back,746,100,29.0,0.067117943404656,0.026320762119472943,0
Phase One,IQ180 Digital Back,746,100,29.0,0.072045822740472,0.02825326381979294,0.5916337182433
Phase One,IQ180 Digital Back,746,100,29.0,0.074076993119932,0.029049801223502748,0.82336462854807
Phase One,IQ180 Digital Back,746,100,29.0,0.13530619603284,0.05306125334621176,5.7716105617287
Phase One,IQ180 Digital Back,746,100,29.0,0.290446166181,0.11390045732588236,11.759051444713
Phase One,IQ180 Digital Back,746,100,29.0,0.59301249475016,0.2325539195098667,16.918617626443
Phase One,IQ180 Digital Back,746,100,29.0,1.6106404447712,0.6316237038318432,23.240340050758
Phase One,IQ180 Digital Back,746,100,29.0,2.6282683947922,1.030693488153804,25.962973522498
Phase One,IQ180 Digital Back,746,100,29.0,3.6458963448132,1.4297632724757645,27.667247827214
Phase One,IQ180 Digital Back,746,100,29.0,4.6635242948342,1.8288330567977258,28.897150632407
Phase One,IQ180 Digital Back,746,100,29.0,5.6811522448552,2.2279028411196866,29.85477846311
Phase One,IQ180 Digital Back,746,100,29.0,6.6987801948762,2.6269726254416472,30.636486504464
Phase One,IQ180 Digital Back,746,100,29.0,7.7164081448972,3.0260424097636083,31.295464963684
Phase One,IQ180 Digital Back,746,100,29.0,8.7340360949182,3.425112194085568,31.864083499021
Phase One,IQ180 Digital Back,746,100,29.0,9.7516640449392,3.8241819784075295,32.363466410659
Phase One,IQ180 Digital Back,746,100,29.0,10.76929199496,4.2232517627294115,32.80814376411
Phase One,IQ180 Digital Back,746,100,29.0,11.786919944981,4.6223215470513725,33.208528749181
Phase One,IQ180 Digital Back,746,100,29.0,12.804547895002,5.021391331373334,33.572334147726
Phase One,IQ180 Digital Back,746,100,29.0,13.822175845023,5.420461115695295,33.905429167909
Phase One,IQ180 Digital Back,746,100,29.0,14.839803795044,5.819530900017255,34.212382110851
Phase One,IQ180 Digital Back,746,100,29.0,15.857431745065,6.218600684339216,34.496817439694
Phase One,IQ180 Digital Back,746,100,29.0,16.875059695086,6.617670468661177,34.76165843088
Phase One,IQ180 Digital Back,746,100,29.0,17.892687645107,7.016740252983138,35.009296690584
Phase One,IQ180 Digital Back,746,100,29.0,18.910315595128,7.415810037305098,35.241713447345
Phase One,IQ180 Digital Back,746,100,29.0,19.927943545149,7.814879821627059,35.460568175435
Phase One,IQ180 Digital Back,746,100,29.0,20.94557149517,8.21394960594902,35.667264555132
Phase One,IQ180 Digital Back,746,100,29.0,21.963199445191,8.613019390270981,35.863000377829
Phase One,IQ180 Digital Back,746,100,29.0,22.980827395212,9.01208917459294,36.048805862527
Phase One,IQ180 Digital Back,746,100,29.0,23.998455345233,9.411158958914903,36.225573466146
Phase One,IQ180 Digital Back,746,100,29.0,25.016083295254,9.810228743236863,36.394081355035
Phase One,IQ180 Digital Back,746,100,29.0,26.033711245275,10.209298527558824,36.555012087575
Phase One,IQ180 Digital Back,746,100,29.0,27.051339195296,10.608368311880783,36.708967633305
