brand,model,sensor_id,iso_manufacturer,iso_measured,gray_level_255,gray_pct,snr_db
Nikon,D60,196,100,93.0,0.11591271538879,0.04545596681913333,0
Nikon,D60,196,100,93.0,0.2,0.07843137254901962,5.0190001241662
Nikon,D60,196,100,93.0,0.33234210918137,0.13033023889465492,8.2296889804566
Nikon,D60,196,100,93.0,0.4,0.15686274509803924,10.438086620274
Nikon,D60,196,100,93.0,0.62814304660399,0.24633060651136862,12.104068350092
Nikon,D60,196,100,93.0,0.7,0.2745098039215686,14.528462696467
Nikon,D60,196,100,93.0,1.4071389968446,0.5518192144488627,16.972088577072
Nikon,D60,196,100,93.0,2.5137446885722,0.9857822308126275,21.328996259644
Nikon,D60,196,100,93.0,3,1.1764705882352942,23.64905843397
Nikon,D60,196,100,93.0,4,1.5686274509803921,25.206099786436
Nikon,D60,196,100,93.0,5,1.9607843137254901,26.369606443748
Nikon,D60,196,100,93.0,6,2.3529411764705883,27.294982621146
Nikon,D60,196,100,93.0,7,2.7450980392156863,28.061511999968
Nikon,D60,196,100,93.0,8,3.1372549019607843,28.714859156711
Nikon,D60,196,100,93.0,9,3.5294117647058822,29.283627964847
Nikon,D60,196,100,93.0,10,3.9215686274509802,29.78687633487
Nikon,D60,196,100,93.0,11,4.313725490196078,30.237917818678
Nikon,D60,196,100,93.0,12,4.705882352941177,30.646408539165
Nikon,D60,196,100,93.0,13,5.098039215686274,31.019568465292
Nikon,D60,196,100,93.0,14,5.490196078431373,31.362933860438
Nikon,D60,196,100,93.0,15,5.88235294117647,31.680840953648
Nikon,D60,196,100,93.0,20,7.8431372549019605,32.98954008391
Nikon,D60,196,100,93.0,25,9.803921568627452,33.987554733554
Nikon,D60,196,100,93.0,30,11.76470588235294,34.792845795284
Nikon,D60,196,100,93.0,35,13.725490196078432,35.466900436854
Nikon,D60,196,100,93.0,42,16.470588235294116,36.256213816611
Nikon,D60,196,100,93.0,43,16.862745098039216,36.357456005493
Nikon,D60,196,100,93.0,44,17.254901960784313,36.456231154161
Nikon,D60,196,100,93.0,45,17.647058823529413,36.552652807329
Nikon,D60,196,100,93.0,46,18.03921568627451,36.646826863109
Nikon,D60,196,100,93.0,47,18.43137254901961,36.738852243947
Nikon,D60,196,100,93.0,48,18.823529411764707,36.828821495604
Nikon,D60,196,100,93.0,49,19.215686274509807,36.916821323244
Nikon,D60,196,100,93.0,50,19.607843137254903,37.002933072387
Nikon,D60,196,100,93.0,51,20.0,37.087233161384
Nikon,D60,196,100,93.0,52,20.392156862745097,37.169793471168
Nikon,D60,196,100,93.0,53,20.784313725490197,37.250681697234
Nikon,D60,196,100,93.0,54,21.176470588235293,37.329961668161
Nikon,D60,196,100,93.0,55,21.568627450980394,37.407693634418
Nikon,D60,196,100,93.0,56,21.96078431372549,37.483934530721
Nikon,D60,196,100,93.0,57,22.35294117647059,37.558738214781
Nikon,D60,196,100,93.0,58,22.745098039215687,37.632155684965
Nikon,D60,196,100,93.0,59,23.137254901960784,37.704235279052
Nikon,D60,196,100,93.0,60,23.52941176470588,37.775022856022
Nikon,D60,196,100,93.0,61,23.92156862745098,37.844561962589
Nikon,D60,196,100,93.0,62,24.313725490196077,37.912893985985
Nikon,D60,196,100,93.0,63,24.705882352941178,37.98005829434
Nikon,D60,196,100,93.0,64,25.098039215686274,38.046092365838
Nikon,D60,196,100,93.0,65,25.49019607843137,38.111031907714
Nikon,D60,196,100,93.0,66,25.882352941176475,38.17491096604
Nikon,D60,196,100,93.0,67,26.27450980392157,38.23776202713
Nikon,D60,196,100,93.0,68,26.666666666666668,38.299616111329
Nikon,D60,196,100,93.0,69,27.058823529411764,38.360502859865
Nikon,D60,196,100,93.0,70,27.450980392156865,38.420450615354
Nikon,D60,196,100,93.0,71,27.84313725490196,38.479486496534
Nikon,D60,196,100,93.0,72,28.235294117647058,38.537636467685
