brand,model,sensor_id,iso_manufacturer,iso_measured,gray_level_255,gray_pct,snr_db
Sony,Cybershot DSC-RX10 III,1084,64,71.0,0.062708967442152,0.024591751938098826,0
Sony,Cybershot DSC-RX10 III,1084,64,71.0,0.063276165446736,0.024814182528131768,0.067950151389994
Sony,Cybershot DSC-RX10 III,1084,64,71.0,0.10261924429559,0.04024284090023137,3.6093655324121
Sony,Cybershot DSC-RX10 III,1084,64,71.0,0.18209297065016,0.07140900809810197,7.5043266005992
Sony,Cybershot DSC-RX10 III,1084,64,71.0,0.31447729136347,0.12332442798567453,10.886904413338
Sony,Cybershot DSC-RX10 III,1084,64,71.0,0.57225503439709,0.22441373897925096,14.254243673346
Sony,Cybershot DSC-RX10 III,1084,64,71.0,1.1026291284177,0.4324035797716471,17.622828088604
Sony,Cybershot DSC-RX10 III,1084,64,71.0,1.7403229403456,0.6824795844492548,19.825963289516
Sony,Cybershot DSC-RX10 III,1084,64,71.0,3.6699358782968,1.439190540508549,23.267506259125
Sony,Cybershot DSC-RX10 III,1084,64,71.0,4.6874665022713,1.838222157753451,24.366023373687
Sony,Cybershot DSC-RX10 III,1084,64,71.0,5.7049971262458,2.237253774998353,25.239596199775
Sony,Cybershot DSC-RX10 III,1084,64,71.0,6.7225277502203,2.6362853922432548,25.964322924728
Sony,Cybershot DSC-RX10 III,1084,64,71.0,7.7400583741948,3.0353170094881565,26.583248242916
Sony,Cybershot DSC-RX10 III,1084,64,71.0,8.7575889981693,3.4343486267330587,27.123095410989
Sony,Cybershot DSC-RX10 III,1084,64,71.0,9.7751196221438,3.833380243977961,27.60159540473
Sony,Cybershot DSC-RX10 III,1084,64,71.0,10.792650246118,4.2324118612227455,28.031115871373
Sony,Cybershot DSC-RX10 III,1084,64,71.0,11.810180870093,4.631443478467843,28.420626680439
Sony,Cybershot DSC-RX10 III,1084,64,71.0,12.827711494067,5.030475095712548,28.776840414214
Sony,Cybershot DSC-RX10 III,1084,64,71.0,13.845242118042,5.429506712957647,29.104911290805
Sony,Cybershot DSC-RX10 III,1084,64,71.0,14.862772742016,5.828538330202353,29.408882967535
Sony,Cybershot DSC-RX10 III,1084,64,71.0,15.880303365991,6.227569947447451,29.69198625375
Sony,Cybershot DSC-RX10 III,1084,64,71.0,16.897833989965,6.626601564692157,29.956843315701
Sony,Cybershot DSC-RX10 III,1084,64,71.0,17.91536461394,7.025633181937255,30.205611538088
Sony,Cybershot DSC-RX10 III,1084,64,71.0,18.932895237914,7.424664799181961,30.440087248374
Sony,Cybershot DSC-RX10 III,1084,64,71.0,19.950425861889,7.823696416427057,30.661782032771
Sony,Cybershot DSC-RX10 III,1084,64,71.0,20.967956485863,8.222728033671764,30.871979899253
Sony,Cybershot DSC-RX10 III,1084,64,71.0,21.985487109838,8.621759650916863,31.071780780485
Sony,Cybershot DSC-RX10 III,1084,64,71.0,23.003017733812,9.02079126816157,31.262134115424
Sony,Cybershot DSC-RX10 III,1084,64,71.0,24.020548357787,9.419822885406665,31.443865106511
Sony,Cybershot DSC-RX10 III,1084,64,71.0,25.038078981761,9.818854502651373,31.617695489424
Sony,Cybershot DSC-RX10 III,1084,64,71.0,26.055609605736,10.21788611989647,31.784260136438
Sony,Cybershot DSC-RX10 III,1084,64,71.0,27.07314022971,10.616917737141177,31.944120457665
Sony,Cybershot DSC-RX10 III,1084,64,71.0,28.090670853685,11.015949354386274,32.097775313757
Sony,Cybershot DSC-RX10 III,1084,64,71.0,29.108201477659,11.41498097163098,32.245669974768
Sony,Cybershot DSC-RX10 III,1084,64,71.0,30.125732101634,11.814012588876079,32.388203530457
Sony,Cybershot DSC-RX10 III,1084,64,71.0,31.143262725608,12.213044206120784,32.525735062524
Sony,Cybershot DSC-RX10 III,1084,64,71.0,32.160793349583,12.612075823365885,32.658588818968
Sony,Cybershot DSC-RX10 III,1084,64,71.0,33.178323973558,13.011107440610981,32.787058578111
Sony,Cybershot DSC-RX10 III,1084,64,71.0,34.195854597532,13.410139057855686,32.911411349947
Sony,Cybershot DSC-RX10 III,1084,64,71.0,35.213385221507,13.809170675100782,33.031890532015
Sony,Cybershot DSC-RX10 III,1084,64,71.0,36.230915845481,14.20820229234549,33.1487186135
Sony,Cybershot DSC-RX10 III,1084,64,71.0,37.248446469456,14.607233909590589,33.262099503009
Sony,Cybershot DSC-RX10 III,1084,64,71.0,38.26597709343,15.006265526835294,33.372220541169
Sony,Cybershot DSC-RX10 III,1084,64,71.0,39.283507717405,15.405297144080393,33.479254247914
Sony,Cybershot DSC-RX10 III,1084,64,71.0,40.301038341379,15.804328761325099,33.583359845341
Sony,Cybershot DSC-RX10 III,1084,64,71.0,41.318568965354,16.203360378570196,33.684684589873
Sony,Cybershot DSC-RX10 III,1084,64,71.0,42.336099589328,16.6023919958149,33.783364941674
Sony,Cybershot DSC-RX10 III,1084,64,71.0,43.353630213303,17.00142361306,33.879527594622
Sony,Cybershot DSC-RX10 III,1084,64,71.0,44.371160837277,17.400455230304708,33.973290386303
Sony,Cybershot DSC-RX10 III,1084,64,71.0,45.388691461252,17.799486847549804,34.064763104442
Sony,Cybershot DSC-RX10 III,1084,64,71.0,46.406222085226,18.198518464794507,34.154048203584
Sony,Cybershot DSC-RX10 III,1084,64,71.0,47.423752709201,18.597550082039607,34.241241443756
Sony,Cybershot DSC-RX10 III,1084,64,71.0,48.441283333175,18.996581699284317,34.326432461077
Sony,Cybershot DSC-RX10 III,1084,64,71.0,49.45881395715,19.39561331652941,34.409705278855
Sony,Cybershot DSC-RX10 III,1084,64,71.0,50.476344581124,19.79464493377412,34.49113876644
Sony,Cybershot DSC-RX10 III,1084,64,71.0,51.493875205099,20.193676551019216,34.57080705214
Sony,Cybershot DSC-RX10 III,1084,64,71.0,52.511405829073,20.592708168263922,34.648779895591
Sony,Cybershot DSC-RX10 III,1084,64,71.0,53.528936453048,20.99173978550902,34.725123024273
Sony,Cybershot DSC-RX10 III,1084,64,71.0,54.546467077022,21.390771402753725,34.799898438247
Sony,Cybershot DSC-RX10 III,1084,64,71.0,55.563997700997,21.789803019998825,34.873164686623
Sony,Cybershot DSC-RX10 III,1084,64,71.0,56.581528324971,22.18883463724353,34.944977118877
Sony,Cybershot DSC-RX10 III,1084,64,71.0,57.599058948946,22.587866254488628,35.015388113691
Sony,Cybershot DSC-RX10 III,1084,64,71.0,58.61658957292,22.986897871733333,35.084447287697
