brand,model,sensor_id,iso_manufacturer,iso_measured,gray_level_255,gray_pct,snr_db
Sony,A7IV,1376,50,68.0,0.018994313182722,0.0074487502677341175,0
Sony,A7IV,1376,50,68.0,0.028798610956047,0.011293572923940001,3.2135602587762
Sony,A7IV,1376,50,68.0,0.033593844802986,0.013174056785484705,4.3677228801793
Sony,A7IV,1376,50,68.0,0.056630454588519,0.022208021407262354,8.1157339296923
Sony,A7IV,1376,50,68.0,0.11332395681367,0.0444407673779098,12.653779108093
Sony,A7IV,1376,50,68.0,0.21873094447266,0.08577684096967059,16.491392831475
Sony,A7IV,1376,50,68.0,0.43241714948092,0.1695753527376157,20.076930615361
Sony,A7IV,1376,50,68.0,0.83016796321208,0.32555606400473724,23.246774914967
Sony,A7IV,1376,50,68.0,1.6659419422693,0.6533105655958039,26.454030833556
Sony,A7IV,1376,50,68.0,3.2709614179638,1.2827299678289412,29.449790060271
Sony,A7IV,1376,50,68.0,4.9815237656639,1.953538731632902,31.275471720375
Sony,A7IV,1376,50,68.0,11.008135486133,4.316915876914902,34.626690286311
Sony,A7IV,1376,50,68.0,12.012217233104,4.710673424746666,34.987013664834
Sony,A7IV,1376,50,68.0,13.016298980075,5.104430972578431,35.316577371543
Sony,A7IV,1376,50,68.0,14.020380727045,5.498188520409804,35.619999438461
Sony,A7IV,1376,50,68.0,15.024462474016,5.891946068241569,35.900932884921
Sony,A7IV,1376,50,68.0,16.028544220986,6.285703616072941,36.162317111938
Sony,A7IV,1376,50,68.0,17.032625967957,6.679461163904706,36.406552419734
Sony,A7IV,1376,50,68.0,18.036707714928,7.07321871173647,36.635624239547
Sony,A7IV,1376,50,68.0,19.040789461898,7.4669762595678435,36.851193523015
Sony,A7IV,1376,50,68.0,20.044871208869,7.860733807399608,37.054663782464
Sony,A7IV,1376,50,68.0,21.04895295584,8.254491355231373,37.247231665438
Sony,A7IV,1376,50,68.0,22.05303470281,8.648248903062743,37.429925689943
Sony,A7IV,1376,50,68.0,23.057116449781,9.042006450894508,37.603636317915
Sony,A7IV,1376,50,68.0,24.061198196752,9.435763998726273,37.76913959198
Sony,A7IV,1376,50,68.0,25.065279943722,9.829521546557647,37.927115921012
Sony,A7IV,1376,50,68.0,26.069361690693,10.223279094389412,38.078165162295
Sony,A7IV,1376,50,68.0,27.073443437664,10.617036642221176,38.222818843241
Sony,A7IV,1376,50,68.0,28.077525184634,11.010794190052549,38.361550149919
Sony,A7IV,1376,50,68.0,29.081606931605,11.404551737884313,38.494782154854
Sony,A7IV,1376,50,68.0,30.085688678575,11.798309285715685,38.622894643855
Sony,A7IV,1376,50,68.0,31.089770425546,12.19206683354745,38.746229818748
Sony,A7IV,1376,50,68.0,32.093852172517,12.585824381379219,38.865097091025
Sony,A7IV,1376,50,68.0,33.097933919487,12.979581929210587,38.979777134972
Sony,A7IV,1376,50,68.0,34.102015666458,13.373339477042354,39.090525333414
Sony,A7IV,1376,50,68.0,35.106097413429,13.767097024874117,39.197574722152
Sony,A7IV,1376,50,68.0,36.110179160399,14.160854572705489,39.301138518117
Sony,A7IV,1376,50,68.0,37.11426090737,14.554612120537255,39.401412299936
Sony,A7IV,1376,50,68.0,38.118342654341,14.948369668369018,39.498575896719
Sony,A7IV,1376,50,68.0,39.122424401311,15.342127216200394,39.592795030694
Sony,A7IV,1376,50,68.0,40.126506148282,15.735884764032157,39.684222751215
Sony,A7IV,1376,50,68.0,41.130587895253,16.129642311863922,39.773000691138
Sony,A7IV,1376,50,68.0,42.134669642223,16.523399859695296,39.859260171339
Sony,A7IV,1376,50,68.0,43.138751389194,16.917157407527057,39.943123174885
Sony,A7IV,1376,50,68.0,44.142833136165,17.310914955358825,40.024703208867
Sony,A7IV,1376,50,68.0,45.146914883135,17.704672503190196,40.104106069122
Sony,A7IV,1376,50,68.0,46.150996630106,18.09843005102196,40.181430520653
Sony,A7IV,1376,50,68.0,47.155078377076,18.492187598853334,40.25676890468
Sony,A7IV,1376,50,68.0,48.159160124047,18.8859451466851,40.330207681599
Sony,A7IV,1376,50,68.0,49.163241871018,19.279702694516864,40.401827917814
Sony,A7IV,1376,50,68.0,50.167323617988,19.673460242348238,40.471705723252
Sony,A7IV,1376,50,68.0,51.171405364959,20.06721779018,40.539912645434
Sony,A7IV,1376,50,68.0,52.17548711193,20.460975338011767,40.606516025194
Sony,A7IV,1376,50,68.0,53.1795688589,20.854732885843134,40.671579318414
Sony,A7IV,1376,50,68.0,54.183650605871,21.248490433674903,40.735162387624
Sony,A7IV,1376,50,68.0,55.187732352842,21.642247981506664,40.797321766765
Sony,A7IV,1376,50,68.0,56.191814099812,22.03600552933804,40.858110902046
Sony,A7IV,1376,50,68.0,57.195895846783,22.429763077169806,40.917580371427
Sony,A7IV,1376,50,68.0,58.199977593754,22.823520625001567,40.975778084961
Sony,A7IV,1376,50,68.0,59.204059340724,23.21727817283294,41.032749467983
Sony,A7IV,1376,50,68.0,60.208141087695,23.611035720664706,41.088537628846
Sony,A7IV,1376,50,68.0,61.212222834666,24.00479326849647,41.143183512774
Sony,A7IV,1376,50,68.0,62.216304581636,24.398550816327845,41.196726043169
Sony,A7IV,1376,50,68.0,63.220386328607,24.792308364159606,41.249202251579
Sony,A7IV,1376,50,68.0,64.224468075578,25.186065911991374,41.300647397418
Sony,A7IV,1376,50,68.0,65.228549822548,25.579823459822748,41.351095078366
Sony,A7IV,1376,50,68.0,66.232631569519,25.973581007654513,41.400577332335
Sony,A7IV,1376,50,68.0,67.236713316489,26.36733855548588,41.449124731737
Sony,A7IV,1376,50,68.0,68.24079506346,26.761096103317644,41.496766470757
Sony,A7IV,1376,50,68.0,69.244876810431,27.15485365114941,41.543530446237
Sony,A7IV,1376,50,68.0,70.248958557401,27.548611198980783,41.589443332725
Sony,A7IV,1376,50,68.0,71.253040304372,27.94236874681255,41.63453065219
Sony,A7IV,1376,50,68.0,72.257122051343,28.336126294644316,41.678816838844
Sony,A7IV,1376,50,68.0,73.261203798313,28.72988384247569,41.722325299488
Sony,A7IV,1376,50,68.0,74.265285545284,29.123641390307455,41.765078469734
Sony,A7IV,1376,50,68.0,75.269367292255,29.517398938139216,41.807097866452
Sony,A7IV,1376,50,68.0,76.273449039225,29.911156485970587,41.848404136724
Sony,A7IV,1376,50,68.0,77.277530786196,30.304914033802348,41.889017103599
