brand,model,sensor_id,iso_manufacturer,iso_measured,gray_level_255,gray_pct,snr_db
Leica,M8,250,160,151.0,0.12201480730823,0.04784894404244314,0
Leica,M8,250,160,151.0,0.2,0.07843137254901962,4.6806112542269
Leica,M8,250,160,151.0,0.3,0.1176470588235294,7.9196288800836
Leica,M8,250,160,151.0,0.4,0.15686274509803924,10.152663023183
Leica,M8,250,160,151.0,0.53822818281971,0.21106987561557256,11.840233975677
Leica,M8,250,160,151.0,0.99056697753955,0.3884576382508039,14.300571887471
Leica,M8,250,160,151.0,1,0.39215686274509803,16.784919388785
Leica,M8,250,160,151.0,2.2897682841713,0.897948346733843,21.21652762975
Leica,M8,250,160,151.0,3,1.1764705882352942,23.568614374823
Leica,M8,250,160,151.0,4,1.5686274509803921,25.13957589824
Leica,M8,250,160,151.0,5,1.9607843137254901,26.307667725917
Leica,M8,250,160,151.0,6,2.3529411764705883,27.232205052541
Leica,M8,250,160,151.0,7,2.7450980392156863,27.994479249982
Leica,M8,250,160,151.0,8,3.1372549019607843,28.641291375338
Leica,M8,250,160,151.0,9,3.5294117647058822,29.201936765256
Leica,M8,250,160,151.0,10,3.9215686274509802,29.695918074062
Leica,M8,250,160,151.0,11,4.313725490196078,30.13684782003
Leica,M8,250,160,151.0,12,4.705882352941177,30.534590447524
Leica,M8,250,160,151.0,13,5.098039215686274,30.896515473961
Leica,M8,250,160,151.0,14,5.490196078431373,31.228269246665
Leica,M8,250,160,151.0,15,5.88235294117647,31.534270780731
Leica,M8,250,160,151.0,20,7.8431372549019605,32.780830333806
Leica,M8,250,160,151.0,25,9.803921568627452,33.714881104547
Leica,M8,250,160,151.0,30,11.76470588235294,34.456029856243
Leica,M8,250,160,151.0,35,13.725490196078432,35.066465217105
Leica,M8,250,160,151.0,42,16.470588235294116,35.768188349296
Leica,M8,250,160,151.0,43,16.862745098039216,35.85708097385
Leica,M8,250,160,151.0,44,17.254901960784313,35.943549709759
Leica,M8,250,160,151.0,45,17.647058823529413,36.027708620323
Leica,M8,250,160,151.0,46,18.03921568627451,36.109664045175
Leica,M8,250,160,151.0,47,18.43137254901961,36.189515279659
Leica,M8,250,160,151.0,48,18.823529411764707,36.267355181217
Leica,M8,250,160,151.0,49,19.215686274509807,36.343270711989
Leica,M8,250,160,151.0,50,19.607843137254903,36.417343425507
Leica,M8,250,160,151.0,51,20.0,36.489649904246
Leica,M8,250,160,151.0,52,20.392156862745097,36.560262153874
Leica,M8,250,160,151.0,53,20.784313725490197,36.629247959223
Leica,M8,250,160,151.0,54,21.176470588235293,36.696671206366
Leica,M8,250,160,151.0,55,21.568627450980394,36.762592174589
Leica,M8,250,160,151.0,56,21.96078431372549,36.827067801576
Leica,M8,250,160,151.0,57,22.35294117647059,36.890151924698
Leica,M8,250,160,151.0,58,22.745098039215687,36.951895500938
Leica,M8,250,160,151.0,59,23.137254901960784,37.012346807688
Leica,M8,250,160,151.0,60,23.52941176470588,37.071551626375
Leica,M8,250,160,151.0,61,23.92156862745098,37.129553410647
Leica,M8,250,160,151.0,62,24.313725490196077,37.186393440648
Leica,M8,250,160,151.0,63,24.705882352941178,37.242110964749
Leica,M8,250,160,151.0,64,25.098039215686274,37.296743329917
Leica,M8,250,160,151.0,65,25.49019607843137,37.35032610183
Leica,M8,250,160,151.0,66,25.882352941176475,37.402893175651
Leica,M8,250,160,151.0,67,26.27450980392157,37.454476878354
Leica,M8,250,160,151.0,68,26.666666666666668,37.505108063339
Leica,M8,250,160,151.0,69,27.058823529411764,37.554816198037
Leica,M8,250,160,151.0,70,27.450980392156865,37.603629445104
Leica,M8,250,160,151.0,71,27.84313725490196,37.651574737776
Leica,M8,250,160,151.0,72,28.235294117647058,37.698677849868
Leica,M8,250,160,151.0,73,28.627450980392155,37.744963460873
Leica,M8,250,160,151.0,74,29.01960784313726,37.79045521656
Leica,M8,250,160,151.0,75,29.411764705882355,37.835175785455
Leica,M8,250,160,151.0,76,29.80392156862745,37.87914691151
Leica,M8,250,160,151.0,77,30.19607843137255,37.922389463296
Leica,M8,250,160,151.0,78,30.58823529411765,37.96492347996
Leica,M8,250,160,151.0,79,30.980392156862745,38.006768214219
Leica,M8,250,160,151.0,80,31.372549019607842,38.047942172615
Leica,M8,250,160,151.0,81,31.76470588235294,38.088463153225
Leica,M8,250,160,151.0,82,32.15686274509804,38.12834828103
Leica,M8,250,160,151.0,83,32.549019607843135,38.167614041108
Leica,M8,250,160,151.0,84,32.94117647058823,38.206276309815
Leica,M8,250,160,151.0,85,33.33333333333333,38.244350384085
Leica,M8,250,160,151.0,86,33.72549019607843,38.281851009011
Leica,M8,250,160,151.0,87,34.11764705882353,38.318792403787
Leica,M8,250,160,151.0,88,34.509803921568626,38.355188286167
Leica,M8,250,160,151.0,89,34.90196078431372,38.391051895512
Leica,M8,250,160,151.0,90,35.294117647058826,38.426396014535
Leica,M8,250,160,151.0,91,35.68627450980392,38.46123298983
Leica,M8,250,160,151.0,92,36.07843137254902,38.495574751259
Leica,M8,250,160,151.0,93,36.470588235294116,38.529432830287
Leica,M8,250,160,151.0,94,36.86274509803922,38.56281837731
Leica,M8,250,160,151.0,95,37.254901960784316,38.595742178065
Leica,M8,250,160,151.0,96,37.64705882352941,38.628214669167
Leica,M8,250,160,151.0,97,38.03921568627451,38.660245952824
Leica,M8,250,160,151.0,98,38.43137254901961,38.691845810798
Leica,M8,250,160,151.0,99,38.82352941176471,38.723023717638
Leica,M8,250,160,151.0,100,39.21568627450981,38.753788853247
Leica,M8,250,160,151.0,101,39.6078431372549,38.784150114811
Leica,M8,250,160,151.0,102,40.0,38.814116128136
Leica,M8,250,160,151.0,103,40.3921568627451,38.84369525842
Leica,M8,250,160,151.0,104,40.78431372549019,38.872895620506
Leica,M8,250,160,151.0,105,41.17647058823529,38.901725088627
Leica,M8,250,160,151.0,106,41.568627450980394,38.930191305697
Leica,M8,250,160,151.0,107,41.96078431372549,38.958301692145
Leica,M8,250,160,151.0,108,42.35294117647059,38.986063454347
Leica,M8,250,160,151.0,109,42.745098039215684,39.013483592655
Leica,M8,250,160,151.0,110,43.13725490196079,39.040568909058
Leica,M8,250,160,151.0,111,43.529411764705884,39.067326014491
Leica,M8,250,160,151.0,112,43.92156862745098,39.093761335816
Leica,M8,250,160,151.0,113,44.31372549019608,39.119881122482
Leica,M8,250,160,151.0,114,44.70588235294118,39.145691452894
Leica,M8,250,160,151.0,115,45.09803921568628,39.171198240497
